"spkid","full_name","name","neo","pha","diameter","e","a","q","i","om","w","ma","ad","tp"
3005942,"       (1994 NE)",,Y,Y,,0.6064,2.047,0.806,27.59,104.99,246.12,344.65,3.29,2449586.09
3005973,"       (1995 CR)",,Y,Y,,0.8683,0.9069,0.119,4.07,342.43,322.73,72.26,1.69,2460537.18
3009026,"       (1996 JA1)",,Y,Y,,0.7002,2.569,0.770,21.60,55.80,248.53,319.15,4.37,2460771.14
3010077,"       (1997 GD32)",,Y,Y,,0.5991,2.103,0.843,5.26,55.31,226.57,348.48,3.36,2460636.16
3010679,"       (1997 QK1)",,Y,Y,,0.6465,2.783,0.984,2.89,306.76,3.00,297.65,4.58,2460894.12
3092166,"       (1997 VG6)",,Y,Y,,0.5615,1.602,0.702,18.43,51.99,250.51,41.44,2.50,2450679.25
3007574,"       (1997 WQ23)",,Y,Y,,0.4947,1.737,0.878,2.45,55.82,296.63,295.07,2.60,2460751.37
3011167,"       (1998 BY7)",,Y,Y,,0.6088,2.02,0.790,3.28,121.88,90.63,80.60,3.25,2460365.76
3013039,"       (1998 HT31)",,Y,Y,,0.6928,2.511,0.771,6.79,213.90,80.42,348.07,4.25,2450984.67
3013045,"       (1998 HH49)",,Y,Y,,0.5037,1.558,0.773,8.43,23.45,288.25,209.79,2.34,2460896.85
3013662,"       (1998 QK28)",,Y,Y,,0.5785,2.335,0.984,7.87,174.51,204.82,105.15,3.69,2460219.84
3013664,"       (1998 QA62)",,Y,Y,,0.7415,2.042,0.528,24.84,180.79,273.95,327.30,3.56,2460697.29
3014109,"       (1998 SH2)",,Y,Y,0.383,0.7138,2.743,0.785,2.40,6.37,268.43,299.81,4.70,2460877.91
3014110,"       (1998 SU4)",,Y,Y,,0.5806,1.148,0.481,23.15,350.58,241.85,125.22,1.81,2460444.24
3014112,"       (1998 SY14)",,Y,Y,,0.6697,2.837,0.937,3.47,39.66,22.51,151.06,4.74,2459868.15
3014683,"       (1998 US18)",,Y,Y,,0.6766,2.606,0.843,9.66,207.23,115.47,74.48,4.37,2460282.66
3015695,"       (1998 WB2)",,Y,Y,0.150,0.5864,1.973,0.816,2.37,52.14,78.82,99.01,3.13,2460322.15
3016524,"       (1998 XD12)",,Y,Y,,0.6239,1.399,0.526,13.53,259.98,69.28,38.75,2.27,2451101.45
3092217,"       (1999 FR19)",,Y,Y,,0.4766,1.544,0.808,20.81,0.75,106.73,28.35,2.28,2451207.31
3019083,"       (1999 GL4)",,Y,Y,,0.6025,2.12,0.843,7.26,178.39,293.88,124.00,3.40,2460212.18
3020976,"       (1999 JZ10)",,Y,Y,,0.4731,1.306,0.688,25.92,54.49,80.02,53.13,1.92,2460520.02
3019647,"       (1999 LX1)",,Y,Y,,0.7268,1.165,0.318,19.81,251.99,133.36,321.11,2.01,2451390.09
3022970,"       (1999 SG10)",,Y,Y,,0.6133,1.454,0.562,23.56,13.39,103.41,67.68,2.35,2460480.10
3022972,"       (1999 TO13)",,Y,Y,,0.4359,1.583,0.893,20.25,15.14,302.23,25.96,2.27,2451414.03
3022974,"       (1999 TT16)",,Y,Y,,0.6631,2.157,0.727,1.99,327.12,149.64,283.62,3.59,2460845.92
3022975,"       (1999 UR)",,Y,Y,,0.5040,1.899,0.942,3.59,50.65,18.23,187.49,2.86,2461058.43
3024715,"       (1999 XS35)",,Y,Y,,0.9478,17.8,0.929,19.67,48.71,333.33,119.57,34.68,2451486.18
3024714,"       (1999 XK136)",,Y,Y,0.811,0.7029,2.384,0.708,2.67,63.10,303.18,286.92,4.06,2460873.40
3025760,"       (1999 YD)",,Y,Y,,0.5934,2.464,1.002,1.38,9.38,61.82,156.09,3.93,2459988.10
3025766,"       (2000 AA6)",,Y,Y,0.316,0.5193,1.286,0.618,2.03,279.69,287.78,308.55,1.95,2460676.66
3028805,"       (2000 CM33)",,Y,Y,,0.2721,1.323,0.963,11.55,132.82,50.29,58.94,1.68,2460509.53
3028806,"       (2000 CO33)",,Y,Y,,0.5647,2.334,1.016,18.21,319.73,178.83,0.68,3.65,2451580.04
3028810,"       (2000 CP101)",,Y,Y,,0.6196,1.775,0.675,10.44,160.21,247.94,182.57,2.87,2461026.13
3031172,"       (2000 DN1)",,Y,Y,,0.6807,2.843,0.908,8.04,41.17,148.11,3.66,4.78,2460582.71
3031184,"       (2000 EU70)",,Y,Y,,0.7674,2.216,0.515,13.02,165.29,254.14,183.40,3.92,2461191.55
3035245,"       (2000 JF5)",,Y,Y,,0.5551,2.048,0.911,13.71,58.12,216.90,347.01,3.18,2451707.13
3035252,"       (2000 KA)",,Y,Y,,0.4618,1.332,0.717,6.73,62.44,83.30,353.86,1.95,2460610.07
3038472,"       (2000 LF3)",,Y,Y,,0.6543,2.594,0.897,14.60,81.89,224.27,295.28,4.29,2460874.81
3046120,"       (2000 PY5)",,Y,Y,,0.6029,2.313,0.919,3.79,147.26,94.83,329.82,3.71,2460708.22
3046122,"       (2000 PP9)",,Y,Y,,0.5504,2.33,1.048,5.59,171.69,159.60,289.05,3.61,2460856.48
3046124,"       (2000 QS7)",,Y,Y,,0.6670,2.672,0.890,3.20,153.42,218.92,174.24,4.45,2459828.57
3046125,"       (2000 QV7)",,Y,Y,,0.5230,1.409,0.672,9.12,154.73,79.61,197.43,2.15,2460876.32
3066079,"       (2000 SL10)",,Y,Y,,0.3386,1.372,0.907,1.46,208.70,78.60,28.59,1.84,2460553.89
3050517,"       (2000 TU28)",,Y,Y,,0.1828,1.073,0.877,15.60,202.98,280.95,138.77,1.27,2460444.07
3054375,"       (2000 UQ30)",,Y,Y,,0.4550,1.747,0.952,4.26,60.17,37.89,116.93,2.54,2460326.58
3063058,"       (2000 WC1)",,Y,Y,,0.2625,0.8793,0.648,17.41,50.79,230.08,108.47,1.11,2460509.76
3092276,"       (2000 WH10)",,Y,Y,,0.6616,2.523,0.854,13.27,50.35,63.26,350.12,4.19,2451909.66
3065184,"       (2000 YG29)",,Y,Y,,0.6836,3.218,1.018,18.86,92.17,359.11,70.23,5.42,2460189.20
3092289,"       (2001 CA21)",,Y,Y,,0.7752,1.663,0.374,4.96,46.65,218.63,336.27,2.95,2451995.14
3070541,"       (2001 EC)",,Y,Y,,0.7656,2.598,0.609,0.61,315.79,116.01,254.81,4.59,2461047.55
3071766,"       (2001 FA58)",,Y,Y,,0.7197,2.256,0.632,8.22,155.82,114.53,322.34,3.88,2460729.92
3071767,"       (2001 FC58)",,Y,Y,,0.3434,1.021,0.670,6.77,174.60,261.24,26.81,1.37,2460572.45
3071769,"       (2001 FB90)",,Y,Y,,0.7665,2.408,0.562,1.84,264.36,16.28,104.65,4.25,2460203.74
3074752,"       (2001 GR2)",,Y,Y,,0.6215,1.863,0.705,11.83,190.21,99.36,67.27,3.02,2460426.97
3074753,"       (2001 GT2)",,Y,Y,,0.6295,2.404,0.891,3.73,145.99,359.52,126.06,3.92,2460123.79
3076784,"       (2001 HL31)",,Y,Y,,0.7785,2.434,0.539,12.86,38.36,286.86,345.73,4.33,2452086.49
3076812,"       (2001 JV1)",,Y,Y,,0.4357,1.705,0.962,6.62,92.21,201.06,165.46,2.45,2460226.73
3076814,"       (2001 KF54)",,Y,Y,,0.6503,2.338,0.818,1.63,172.48,170.88,163.87,3.86,2460006.17
3078262,"       (2001 LD)",,Y,Y,,0.3756,1.421,0.887,30.16,79.22,114.35,317.12,1.95,2460674.19
3082923,"       (2001 SQ3)",,Y,Y,,0.2546,1.11,0.827,23.90,356.15,268.28,328.50,1.39,2460637.87
3082930,"       (2001 SY269)",,Y,Y,,0.5973,1.68,0.677,1.86,232.11,223.87,186.80,2.68,2460983.16
3082929,"       (2001 SZ269)",,Y,Y,,0.6627,2.364,0.797,2.45,98.93,191.14,140.20,3.93,2460083.60
3092374,"       (2001 TA2)",,Y,Y,,0.6475,1.771,0.624,3.26,50.36,227.38,304.00,2.92,2460734.37
3092385,"       (2001 TC45)",,Y,Y,,0.6428,2.217,0.792,15.48,35.16,67.06,326.38,3.64,2460713.11
3092419,"       (2001 VB)",,Y,Y,,0.9002,2.392,0.239,9.53,306.04,224.38,349.84,4.55,2452258.63
3092474,"       (2001 VC2)",,Y,Y,,0.1321,1.041,0.904,12.51,67.04,103.87,99.95,1.18,2460492.77
3092480,"       (2001 VJ5)",,Y,Y,,0.5614,1.933,0.848,6.06,44.68,67.64,175.70,3.02,2460121.54
3092515,"       (2001 WH1)",,Y,Y,,0.8000,2.461,0.492,15.57,68.43,107.20,346.03,4.43,2452300.20
3102669,"       (2001 XQ)",,Y,Y,,0.7212,3.632,1.013,28.60,250.67,189.82,108.04,6.25,2459841.66
3102683,"       (2001 XX4)",,Y,Y,,0.5568,1.006,0.446,0.85,127.07,186.82,286.12,1.57,2460676.19
3102694,"       (2001 XP31)",,Y,Y,,0.3853,1.146,0.705,6.13,241.23,81.73,289.23,1.59,2460688.64
3102713,"       (2001 YP3)",,Y,Y,,0.6225,2.493,0.941,7.93,101.93,36.27,272.01,4.04,2460951.87
3102717,"       (2001 YV3)",,Y,Y,,0.7187,1.946,0.547,5.20,107.21,244.43,166.11,3.34,2460143.03
3102719,"       (2001 YB5)",,Y,Y,,0.8642,2.34,0.318,5.55,108.26,115.45,115.99,4.36,2460179.22
3102724,"       (2002 AV)",,Y,Y,,0.6573,2.471,0.847,2.85,123.61,286.05,326.96,4.10,2460730.71
3102728,"       (2002 AY1)",,Y,Y,,0.4372,0.7792,0.439,29.90,287.84,323.81,295.89,1.12,2460645.24
3102729,"       (2002 AZ1)",,Y,Y,,0.6668,2.118,0.706,8.14,113.59,97.16,112.48,3.53,2460248.66
3102742,"       (2002 AS4)",,Y,Y,,0.7936,1.236,0.255,26.30,285.38,42.67,242.58,2.22,2460764.15
3102743,"       (2002 AT4)",,Y,Y,,0.4467,1.867,1.033,1.50,323.38,203.15,313.29,2.70,2460721.38
3102752,"       (2002 AC9)",,Y,Y,,0.5605,1.703,0.748,2.28,2.43,28.62,114.42,2.66,2460342.53
3102786,"       (2002 BM26)",,Y,Y,0.84,0.4446,1.832,1.018,16.22,319.59,180.54,50.50,2.65,2460473.43
3114014,"       (2002 CY9)",,Y,Y,,0.5074,1.647,0.811,41.96,305.28,117.37,291.21,2.48,2460748.00
3114075,"       (2002 DO3)",,Y,Y,,0.4991,1.86,0.932,3.80,56.10,165.76,309.96,2.79,2460729.34
3117434,"       (2002 EU11)",,Y,Y,,0.6885,2.397,0.747,2.94,346.34,274.44,345.60,4.05,2452405.73
3117435,"       (2002 EV11)",,Y,Y,,0.8897,2.1,0.232,11.60,183.61,218.09,176.25,3.97,2460056.40
3117459,"       (2002 FQ5)",,Y,Y,,0.5887,1.916,0.788,7.55,196.10,80.88,155.12,3.04,2460183.15
3120885,"       (2002 GM5)",,Y,Y,,0.6954,2.123,0.647,7.30,14.01,274.02,343.47,3.60,2452430.40
3120892,"       (2002 GJ8)",,Y,Y,,0.6818,3.231,1.028,30.15,144.78,174.52,65.70,5.43,2460213.40
3120904,"       (2002 HP11)",,Y,Y,,0.7645,2.069,0.487,5.13,9.02,90.59,223.22,3.65,2461013.50
3124998,"       (2002 JZ8)",,Y,Y,,0.6300,2.775,1.027,11.36,196.36,343.78,339.48,4.52,2460696.71
3125005,"       (2002 JQ9)",,Y,Y,,0.3944,1.157,0.700,25.00,51.87,76.10,70.26,1.61,2460511.84
3127232,"       (2002 KG4)",,Y,Y,,0.6604,2.939,0.998,27.63,64.40,149.94,169.27,4.88,2459735.12
3127385,"       (2002 KK8)",,Y,Y,,0.4662,1.953,1.043,24.54,76.96,174.13,67.75,2.86,2460412.85
3127390,"       (2002 LX)",,Y,Y,,0.6689,2.517,0.833,3.24,197.44,345.45,235.68,4.20,2461104.16
3709286,"       (2002 LX64)",,Y,Y,,0.5706,1.357,0.583,4.85,285.51,230.99,90.16,2.13,2460455.87
3127412,"       (2002 MX)",,Y,Y,,0.7964,2.508,0.510,1.96,284.30,237.58,13.75,4.50,2452392.10
3130460,"       (2002 MR3)",,Y,Y,,0.6175,1.499,0.573,9.72,110.22,67.39,86.15,2.42,2460440.07
3130462,"       (2002 MT3)",,Y,Y,,0.6713,2.873,0.945,6.27,167.26,27.62,273.61,4.80,2461027.41
3131063,"       (2002 NY40)",,Y,Y,,0.7082,2.05,0.598,5.89,145.28,269.90,182.97,3.50,2461127.85
3132128,"       (2002 PR1)",,Y,Y,,0.5876,2.494,1.029,6.58,148.27,208.42,216.22,3.96,2461175.18
3133153,"       (2002 PE130)",,Y,Y,,0.6250,2.551,0.957,15.55,357.21,33.98,139.58,4.15,2460023.38
3134259,"       (2002 QQ40)",,Y,Y,,0.5640,1.215,0.530,1.72,104.06,356.52,134.02,1.90,2460418.37
3134277,"       (2002 QW47)",,Y,Y,,0.5187,1.971,0.949,4.22,116.24,140.89,22.89,2.99,2460536.22
3137721,"       (2002 SQ41)",,Y,Y,,0.7988,2.614,0.526,25.11,21.56,96.03,70.14,4.70,2460299.80
3137854,"       (2002 TP69)",,Y,Y,,0.4699,1.947,1.032,1.97,94.43,317.03,26.70,2.86,2460526.89
3137865,"       (2002 TB70)",,Y,Y,,0.1317,1.133,0.984,16.66,195.02,350.89,287.99,1.28,2460688.60
3143081,"       (2002 VR85)",,Y,Y,,0.6039,1.814,0.719,6.03,204.44,299.31,318.24,2.91,2460704.02
3144150,"       (2002 XO14)",,Y,Y,,0.6474,2.784,0.982,2.62,295.31,184.89,244.06,4.59,2461146.86
3145512,"       (2003 AY2)",,Y,Y,,0.5633,1.824,0.796,10.33,274.87,286.10,279.51,2.85,2460801.62
3145520,"       (2003 AC23)",,Y,Y,,0.5818,2.171,0.908,2.06,43.75,126.42,276.48,3.43,2460871.56
3146499,"       (2003 AF23)",,Y,Y,,0.4258,0.8745,0.502,23.23,286.75,43.95,316.06,1.25,2460636.95
3147323,"       (2003 BB21)",,Y,Y,,0.5540,2.229,0.994,4.77,344.12,212.78,169.33,3.46,2460028.81
3147555,"       (2003 BR47)",,Y,Y,,0.5003,1.628,0.814,4.42,314.41,112.71,181.94,2.44,2460975.90
3147581,"       (2003 CG11)",,Y,Y,,0.7347,2.592,0.688,21.28,130.43,107.16,57.94,4.50,2460355.17
3150771,"       (2003 EG16)",,Y,Y,,0.6897,2.391,0.742,20.40,151.22,110.67,280.48,4.04,2460898.71
3152314,"       (2003 GG21)",,Y,Y,,0.7120,2.139,0.616,10.16,11.07,97.34,328.73,3.66,2460699.77
3152317,"       (2003 GQ22)",,Y,Y,,0.1819,0.8719,0.713,17.02,199.49,168.78,341.24,1.03,2460616.00
3152318,"       (2003 GR22)",,Y,Y,,0.6084,1.545,0.605,6.17,23.42,276.83,46.73,2.49,2460509.43
3152323,"       (2003 GP51)",,Y,Y,,0.6022,2.152,0.856,2.86,141.89,357.51,17.68,3.45,2452694.88
3153509,"       (2003 HM)",,Y,Y,,0.2699,0.8135,0.594,26.27,30.45,19.33,251.87,1.03,2460681.00
3157020,"       (2003 MU)",,Y,Y,,0.4947,2.054,1.038,5.90,143.61,175.67,69.31,3.07,2460393.50
3157022,"       (2003 MS2)",,Y,Y,,0.1263,1.042,0.911,20.03,100.82,254.51,307.12,1.17,2460657.59
3157028,"       (2003 MK4)",,Y,Y,,0.1813,1.081,0.885,22.32,282.58,109.71,258.47,1.28,2460716.22
3157483,"       (2003 OC3)",,Y,Y,,0.5974,2.25,0.906,13.13,172.34,23.01,124.74,3.59,2460173.34
3159886,"       (2003 RS1)",,Y,Y,,0.6415,2.775,0.995,2.66,172.35,164.15,187.31,4.56,2461410.41
3159889,"       (2003 RB5)",,Y,Y,,0.4716,1.884,0.996,44.62,341.93,27.59,352.17,2.77,2452910.05
3160737,"       (2003 SK84)",,Y,Y,,0.7426,2.537,0.653,8.95,344.08,118.30,64.70,4.42,2460335.24
3160741,"       (2003 SS84)",,Y,Y,,0.5718,1.931,0.827,5.49,198.16,234.92,285.68,3.04,2460802.84
3160850,"       (2003 TK2)",,Y,Y,,0.6470,2.348,0.829,4.29,0.98,321.01,320.26,3.87,2460745.57
3163738,"       (2003 TO9)",,Y,Y,,0.6043,2.428,0.961,3.11,197.97,225.09,190.16,3.90,2461252.45
3163739,"       (2003 TR9)",,Y,Y,,0.7017,1.642,0.490,13.47,198.35,71.05,25.46,2.79,2460546.16
3163745,"       (2003 UB5)",,Y,Y,,0.6041,2.602,1.030,10.63,82.83,353.82,336.92,4.17,2460698.82
3163748,"       (2003 UX5)",,Y,Y,,0.3409,1.441,0.950,21.45,50.50,50.37,12.27,1.93,2460578.95
3165472,"       (2003 VE1)",,Y,Y,,0.4949,1.942,0.981,16.33,29.53,323.32,285.12,2.90,2460806.17
3167340,"       (2003 WG)",,Y,Y,,0.7840,2.437,0.526,27.14,46.63,262.00,189.78,4.35,2461257.74
3167345,"       (2003 WP21)",,Y,Y,,0.7809,2.27,0.497,4.31,37.13,124.65,32.46,4.04,2460487.83
3169265,"       (2003 WC158)",,Y,Y,,0.6279,2.639,0.982,9.02,251.04,144.53,320.38,4.30,2460772.81
3169271,"       (2003 WH166)",,Y,Y,,0.5575,1.936,0.856,0.70,185.68,329.40,242.10,3.01,2460922.64
3170212,"       (2003 YP1)",,Y,Y,,0.6424,2.654,0.949,7.49,276.66,131.48,306.59,4.36,2460834.84
3170204,"       (2003 YS17)",,Y,Y,,0.3129,0.9299,0.639,6.53,98.91,134.66,320.47,1.22,2460636.46
3170218,"       (2003 YD45)",,Y,Y,,0.6930,2.494,0.766,8.43,252.16,105.04,120.74,4.22,2460118.05
3170231,"       (2003 YL118)",,Y,Y,,0.4864,1.131,0.581,7.61,278.68,65.73,165.63,1.68,2460398.34
3170209,"       (2003 YH136)",,Y,Y,,0.8980,2.493,0.254,16.39,304.93,305.78,98.85,4.73,2460205.69
3175330,"       (2004 CO49)",,Y,Y,,0.3884,1.375,0.841,4.26,115.11,315.98,330.95,1.91,2460648.02
3176186,"       (2004 DM44)",,Y,Y,,0.7110,2.479,0.716,10.54,350.70,95.69,119.16,4.24,2460128.68
3177177,"       (2004 EH1)",,Y,Y,,0.5337,2.009,0.937,7.52,356.75,231.99,61.07,3.08,2460424.09
3177204,"       (2004 FW1)",,Y,Y,,0.7171,1.611,0.456,10.16,194.58,91.23,356.33,2.77,2460608.12
3177223,"       (2004 FJ11)",,Y,Y,,0.5621,2.248,0.984,2.39,20.89,232.48,12.54,3.51,2460557.60
3177237,"       (2004 FY31)",,Y,Y,,0.5556,2.168,0.964,11.19,28.77,197.44,148.35,3.37,2460119.86
3179352,"       (2004 GB2)",,Y,Y,,0.6493,2.118,0.743,12.42,208.94,255.43,259.89,3.49,2460913.69
3179354,"       (2004 GE2)",,Y,Y,,0.7067,2.045,0.600,2.16,45.13,259.93,341.24,3.49,2453167.18
3180149,"       (2004 HD2)",,Y,Y,,0.8338,2.317,0.385,15.44,26.90,61.77,15.25,4.25,2453066.96
3180152,"       (2004 HF12)",,Y,Y,,0.6487,2.137,0.751,13.41,21.81,105.95,215.08,3.52,2461060.00
3180153,"       (2004 HG12)",,Y,Y,,0.3450,1.442,0.945,26.54,208.22,48.48,337.44,1.94,2453159.14
3180182,"       (2004 HC39)",,Y,Y,,0.5007,1.814,0.906,14.66,56.05,224.28,116.60,2.72,2460311.35
3182189,"       (2004 KB)",,Y,Y,,0.2889,1.188,0.845,20.68,230.92,243.24,4.84,1.53,2460594.14
3182830,"       (2004 KE17)",,Y,Y,,0.6220,2.799,1.058,26.96,68.92,175.29,0.76,4.54,2453153.88
3183834,"       (2004 LB)",,Y,Y,,0.0529,1.051,0.996,37.33,254.01,144.69,180.15,1.11,2460797.18
3183851,"       (2004 LY5)",,Y,Y,,0.7779,1.831,0.407,16.05,86.80,295.65,54.99,3.26,2460462.27
3184160,"       (2004 MX2)",,Y,Y,1.258,0.7186,2.762,0.777,18.10,116.16,243.78,134.01,4.75,2459976.33
3184479,"       (2004 MP7)",,Y,Y,,0.7179,2.731,0.770,17.65,95.00,112.47,188.00,4.69,2461388.28
3249347,"       (2004 PS42)",,Y,Y,,0.1676,1.242,1.034,23.19,304.29,323.56,242.15,1.45,2460766.07
3249785,"       (2004 QB)",,Y,Y,,0.6551,2.112,0.728,11.07,130.51,112.57,224.39,3.50,2461022.80
3249983,"       (2004 QX2)",,Y,Y,,0.9027,1.286,0.125,19.07,320.38,218.61,37.12,2.45,2453187.55
3251448,"       (2004 RQ10)",,Y,Y,,0.4412,1.865,1.042,5.68,335.22,349.55,329.23,2.69,2460680.01
3251517,"       (2004 RW10)",,Y,Y,,0.5945,2.35,0.953,3.11,206.07,71.81,217.87,3.75,2461119.92
3251513,"       (2004 RY10)",,Y,Y,,0.6228,1.677,0.633,15.52,165.68,283.48,60.06,2.72,2460468.15
3251712,"       (2004 RE84)",,Y,Y,,0.6055,1.674,0.660,2.00,321.92,131.85,66.43,2.69,2460454.52
3251889,"       (2004 RY109)",,Y,Y,,0.4250,1.627,0.936,26.13,352.35,306.85,271.78,2.32,2460786.33
3252349,"       (2004 RZ164)",,Y,Y,,0.6072,2.563,1.007,13.85,74.73,345.97,307.92,4.12,2460817.29
3253151,"       (2004 SS)",,Y,Y,,0.5290,2.197,1.035,6.52,1.36,353.37,61.94,3.36,2460395.85
3255979,"       (2004 TN1)",,Y,Y,,0.6951,2.757,0.841,8.39,213.57,233.94,124.21,4.67,2460023.65
3256319,"       (2004 TB10)",,Y,Y,,0.0937,1.103,1.000,22.50,12.82,149.91,314.96,1.21,2460653.46
3256324,"       (2004 TG10)",,Y,Y,1.316,0.8610,2.236,0.311,4.19,204.86,317.63,325.58,4.16,2460717.30
3256328,"       (2004 TL10)",,Y,Y,,0.6574,2.651,0.908,9.51,10.00,325.55,229.37,4.39,2461172.46
3257091,"       (2004 UE)",,Y,Y,,0.6460,2.633,0.932,14.57,225.44,217.66,240.66,4.33,2461117.84
3260293,"       (2004 UV1)",,Y,Y,,0.6510,2.82,0.984,20.78,76.39,20.46,63.15,4.66,2460297.13
3262792,"       (2004 WK1)",,Y,Y,,0.7303,1.084,0.292,34.46,51.79,223.15,278.93,1.88,2460693.38
3263235,"       (2004 XO)",,Y,Y,,0.0968,1.035,0.935,26.01,249.95,70.94,48.75,1.14,2460548.40
3263539,"       (2004 XN29)",,Y,Y,,0.7037,2.422,0.718,2.36,319.65,37.32,109.87,4.13,2460180.31
3265824,"       (2005 AV27)",,Y,Y,,0.6475,2.263,0.798,5.89,67.57,139.48,279.72,3.73,2460877.75
3267783,"       (2005 DD)",,Y,Y,,0.5681,1.934,0.835,7.32,157.14,252.32,150.59,3.03,2460189.46
3273446,"       (2005 EA)",,Y,Y,,0.6394,1.301,0.469,14.06,346.87,298.89,26.69,2.13,2460560.30
3273524,"       (2005 EO33)",,Y,Y,,0.5729,1.968,0.841,4.61,289.74,158.48,22.48,3.10,2453378.52
3274302,"       (2005 EW169)",,Y,Y,,0.5685,2.384,1.029,1.51,223.45,221.92,152.88,3.74,2460029.63
3275203,"       (2005 FE3)",,Y,Y,,0.5316,2.117,0.991,13.11,90.53,145.17,113.65,3.24,2460245.45
3275512,"       (2005 GU)",,Y,Y,,0.6146,1.552,0.598,25.05,26.88,275.80,2.74,2.51,2460595.13
3275514,"       (2005 GJ8)",,Y,Y,,0.5511,1.766,0.793,3.39,252.56,214.84,142.64,2.74,2460260.74
3275673,"       (2005 GY8)",,Y,Y,,0.6739,2.046,0.667,2.83,179.60,103.51,213.87,3.43,2461034.49
3276397,"       (2005 GD60)",,Y,Y,,0.3743,1.33,0.832,9.90,199.05,100.10,208.51,1.83,2460836.25
3276441,"       (2005 GH81)",,Y,Y,,0.5444,1.947,0.887,11.72,19.59,118.54,84.20,3.01,2460368.47
3277570,"       (2005 JU1)",,Y,Y,,0.6863,2.336,0.733,6.07,32.96,269.55,142.53,3.94,2460084.27
3278078,"       (2005 JU81)",,Y,Y,,0.2774,1.116,0.807,17.29,56.31,72.51,240.24,1.43,2460743.77
3279221,"       (2005 KJ10)",,Y,Y,,0.5795,1.883,0.792,8.17,81.15,233.99,161.09,2.97,2460178.12
3279432,"       (2005 LW3)",,Y,Y,,0.4637,1.439,0.772,6.02,59.58,288.68,64.04,2.11,2460488.37
3279740,"       (2005 LX36)",,Y,Y,,0.5754,1.03,0.437,32.97,252.73,239.13,246.11,1.62,2460721.29
3283571,"       (2005 NE7)",,Y,Y,,0.6468,2.047,0.723,9.53,80.27,307.04,186.45,3.37,2461116.13
3284923,"       (2005 OX)",,Y,Y,,0.6177,1.331,0.509,7.62,323.60,100.47,141.84,2.15,2460379.46
3285304,"       (2005 OD3)",,Y,Y,,0.6032,2.372,0.941,16.20,323.72,38.34,81.81,3.80,2460297.30
3285299,"       (2005 OE3)",,Y,Y,,0.4285,1.567,0.896,25.37,321.02,58.43,256.01,2.24,2460807.45
3288478,"       (2005 PA5)",,Y,Y,,0.2269,1.322,1.022,15.33,133.04,149.05,250.29,1.62,2460769.60
3289742,"       (2005 QZ151)",,Y,Y,,0.5797,1.938,0.814,4.85,20.70,63.20,3.60,3.06,2460590.65
3290808,"       (2005 RC34)",,Y,Y,,0.5132,2.061,1.003,10.77,290.93,36.17,167.61,3.12,2460097.48
3292263,"       (2005 TP)",,Y,Y,,0.5884,2.279,0.938,7.88,86.38,353.71,174.00,3.62,2459993.11
3292769,"       (2005 TS15)",,Y,Y,,0.3529,1.26,0.816,34.00,16.19,106.09,90.55,1.71,2460470.49
3293832,"       (2005 TF49)",,Y,Y,,0.0254,1.042,1.016,24.55,25.70,302.16,24.17,1.07,2460574.41
3293925,"       (2005 TR50)",,Y,Y,,0.4560,1.614,0.878,34.05,29.43,49.27,73.18,2.35,2460448.22
3293926,"       (2005 TU50)",,Y,Y,,0.5963,1.426,0.576,12.42,22.24,259.61,90.18,2.28,2460444.68
3295790,"       (2005 UR)",,Y,Y,,0.8818,2.249,0.266,6.93,20.03,140.48,346.92,4.23,2453714.27
3297371,"       (2005 UW6)",,Y,Y,,0.7391,2.048,0.534,0.87,334.22,181.26,151.88,3.56,2460149.01
3297378,"       (2005 UT64)",,Y,Y,,0.5212,1.821,0.872,10.51,161.55,327.45,222.33,2.77,2460943.83
3299722,"       (2005 VO5)",,Y,Y,,0.5610,2.009,0.882,14.24,100.96,242.05,253.34,3.14,2460908.66
3299947,"       (2005 VR7)",,Y,Y,,0.2871,1.083,0.772,25.25,254.86,101.08,343.04,1.39,2460619.89
3303213,"       (2005 WD)",,Y,Y,,0.5607,2.308,1.014,26.17,227.65,161.05,150.54,3.60,2460064.99
3303218,"       (2005 WA1)",,Y,Y,,0.5835,2.009,0.837,10.91,246.86,242.11,213.80,3.18,2461022.82
3305002,"       (2005 WY55)",,Y,Y,,0.7188,2.492,0.701,7.27,247.95,286.43,272.00,4.28,2460951.80
3307228,"       (2005 XT77)",,Y,Y,,0.2665,0.8411,0.617,17.22,84.79,150.01,15.65,1.07,2460588.25
3309093,"       (2005 YU3)",,Y,Y,,0.8411,2.552,0.406,3.02,2.51,341.49,232.54,4.70,2461127.80
3309286,"       (2005 YS8)",,Y,Y,,0.5293,1.697,0.799,17.37,56.47,298.21,32.12,2.59,2453665.48
3311865,"       (2006 AR3)",,Y,Y,,0.6364,2.469,0.898,4.71,12.29,40.85,318.94,4.04,2460762.12
3311964,"       (2006 AM4)",,Y,Y,,0.6493,0.9822,0.344,4.15,123.32,139.65,16.90,1.62,2460583.81
3313976,"       (2006 BX39)",,Y,Y,,0.6375,1.903,0.690,14.35,140.43,79.12,339.81,3.12,2453822.29
3314045,"       (2006 BE55)",,Y,Y,,0.4246,1.195,0.688,2.40,125.25,126.42,45.36,1.70,2460540.35
3315647,"       (2006 CF)",,Y,Y,,0.6793,2.295,0.736,4.66,111.81,268.90,174.79,3.85,2459984.08
