"spkid","full_name","name","neo","pha","diameter","e","a","q","i","om","w","ma","ad","tp"
3293285,"       (2005 TE45)",,Y,N,,0.3982,1.836,1.105,1.37,204.20,200.47,219.70,2.57,2460954.57
3293282,"       (2005 TF45)",,Y,N,,0.0744,1.156,1.070,6.82,197.12,37.15,246.69,1.24,2460743.46
3293284,"       (2005 TH45)",,Y,N,,0.4898,1.291,0.659,5.56,13.36,263.02,41.30,1.92,2453589.00
3293788,"       (2005 TO45)",,Y,N,,0.5208,2.567,1.230,17.04,15.75,6.23,221.12,3.90,2461180.18
3293789,"       (2005 TP45)",,Y,N,,0.2709,1.551,1.131,21.37,13.73,10.67,297.95,1.97,2460722.14
3293790,"       (2005 TQ45)",,Y,N,,0.2324,0.8275,0.635,25.63,14.86,185.87,272.45,1.02,2460667.37
3293827,"       (2005 TS45)",,Y,N,,0.4528,2.353,1.287,2.99,300.86,70.28,99.56,3.42,2460235.97
3293830,"       (2005 TD49)",,Y,N,,0.6286,2.676,0.994,0.12,198.91,189.45,115.33,4.36,2460088.28
3293831,"       (2005 TE49)",,Y,N,,0.3652,0.9491,0.602,4.75,195.00,304.68,129.81,1.30,2460478.71
3293832,"       (2005 TF49)",,Y,Y,,0.0254,1.042,1.016,24.55,25.70,302.16,24.17,1.07,2460574.41
3293921,"       (2005 TF50)",,Y,N,,0.8722,2.263,0.289,10.92,0.25,160.43,175.39,4.24,2459994.88
3293922,"       (2005 TG50)",,Y,N,,0.1351,0.9227,0.798,2.39,344.02,201.61,350.36,1.05,2460609.17
3293923,"       (2005 TH50)",,Y,N,,0.2260,0.8372,0.648,0.73,196.84,18.13,154.98,1.03,2453535.05
3293924,"       (2005 TK50)",,Y,N,,0.6769,2.186,0.706,6.05,16.43,74.48,346.15,3.67,2453697.92
3293925,"       (2005 TR50)",,Y,Y,,0.4560,1.614,0.878,34.05,29.43,49.27,73.18,2.35,2460448.22
3293926,"       (2005 TU50)",,Y,Y,,0.5963,1.426,0.576,12.42,22.24,259.61,90.18,2.28,2460444.68
3293961,"       (2005 TC51)",,Y,N,,0.3057,1.008,0.700,5.64,198.94,288.29,212.33,1.32,2460752.14
3293962,"       (2005 TV51)",,Y,N,,0.5139,2.031,0.987,10.48,19.50,23.52,198.94,3.07,2461073.45
3293969,"       (2005 TY51)",,Y,N,,0.5565,2.602,1.154,24.29,79.47,3.71,193.39,4.05,2461310.19
3303216,"       (2005 TM173)",,Y,N,,0.6750,2.873,0.934,1.28,241.37,172.58,354.03,4.81,2453682.98
3295779,"       (2005 UC)",,Y,N,,0.5111,2.291,1.120,5.65,217.99,150.46,173.32,3.46,2459990.87
3295781,"       (2005 UE)",,Y,N,,0.4632,2.38,1.278,5.39,233.29,185.79,50.33,3.48,2460412.97
3295782,"       (2005 UF)",,Y,N,,0.5158,1.679,0.813,7.26,209.67,244.55,249.11,2.54,2460845.23
3295783,"       (2005 UG)",,Y,N,,0.6063,2.794,1.100,3.01,49.28,2.27,10.65,4.49,2460550.03
3295784,"       (2005 UH)",,Y,N,,0.3808,1.626,1.007,6.32,36.40,307.69,78.33,2.25,2460435.75
3295786,"       (2005 UL)",,Y,N,,0.7168,1.878,0.532,7.81,291.17,213.80,99.14,3.22,2460341.55
3295787,"       (2005 UN)",,Y,N,,0.2799,1.41,1.016,7.41,27.66,357.47,128.25,1.81,2460382.53
3295789,"       (2005 UQ)",,Y,N,,0.5416,2.231,1.022,8.68,25.47,337.18,258.89,3.44,2460942.26
3295790,"       (2005 UR)",,Y,Y,,0.8818,2.249,0.266,6.93,20.03,140.48,346.92,4.23,2453714.27
3295791,"       (2005 UA1)",,Y,N,,0.6155,2.121,0.816,0.43,257.25,71.60,15.51,3.43,2453624.89
3297180,"       (2005 UC1)",,Y,N,,0.2403,1.459,1.109,20.53,210.36,89.41,338.92,1.81,2460638.21
3297182,"       (2005 UE1)",,Y,N,,0.1700,0.8937,0.742,5.64,32.42,139.88,46.50,1.05,2460560.64
3297183,"       (2005 UF1)",,Y,N,,0.4326,2.184,1.239,13.59,49.47,1.39,307.95,3.13,2460771.00
3297184,"       (2005 UG1)",,Y,N,,0.4327,1.965,1.115,29.51,206.91,187.29,319.70,2.82,2460713.14
3297186,"       (2005 UJ1)",,Y,N,,0.4015,1.993,1.193,10.87,68.05,274.67,289.19,2.79,2460802.64
3297188,"       (2005 UL1)",,Y,N,,0.2306,1.367,1.052,18.38,35.66,37.99,289.34,1.68,2460715.06
3297202,"       (2005 UC3)",,Y,N,,0.5451,2.178,0.991,0.25,26.97,329.90,9.88,3.37,2453639.27
3297203,"       (2005 UE3)",,Y,N,,0.4481,2.25,1.242,9.76,6.47,330.66,236.39,3.26,2461023.77
3297204,"       (2005 UF3)",,Y,N,,0.3863,1.86,1.142,27.37,208.15,220.93,343.54,2.58,2453713.88
3297205,"       (2005 UG3)",,Y,N,,0.5056,2.02,0.999,8.90,212.43,200.41,354.75,3.04,2453685.81
3297230,"       (2005 UU3)",,Y,N,,0.4777,1.282,0.670,13.94,36.44,128.65,316.41,1.89,2460664.72
3297231,"       (2005 UW3)",,Y,N,,0.1358,1.189,1.027,18.08,213.62,169.57,238.17,1.35,2460760.71
3297352,"       (2005 UF5)",,Y,N,,0.5606,2.576,1.132,0.26,4.55,22.52,1.80,4.02,2453666.97
3297353,"       (2005 UG5)",,Y,N,,0.1830,1.055,0.862,2.73,35.76,111.18,86.55,1.25,2460505.30
3297354,"       (2005 UH5)",,Y,N,,0.1859,1.246,1.015,21.42,34.14,28.19,208.85,1.48,2460813.91
3297358,"       (2005 UN5)",,Y,N,,0.4218,1.8,1.041,5.80,37.35,334.89,11.13,2.56,2453647.23
3297360,"       (2005 UW5)",,Y,N,,0.3950,1.397,0.845,2.94,35.11,63.19,146.76,1.95,2460354.57
3297361,"       (2005 UX5)",,Y,N,,0.5772,1.76,0.744,19.64,217.54,264.88,15.67,2.78,2460563.38
3297363,"       (2005 UZ5)",,Y,N,,0.2439,1.413,1.068,19.55,36.44,28.79,343.65,1.76,2453702.35
3297364,"       (2005 UA6)",,Y,N,,0.6242,2.416,0.908,5.74,37.26,310.71,29.07,3.92,2460489.74
3297367,"       (2005 UL6)",,Y,N,,0.6140,2.534,0.978,0.28,272.06,84.19,10.18,4.09,2453639.83
3297368,"       (2005 US6)",,Y,N,,0.4015,1.593,0.953,1.73,40.03,293.26,27.35,2.23,2453617.70
3297369,"       (2005 UU6)",,Y,N,,0.5032,2.475,1.230,16.85,212.74,190.10,358.53,3.72,2453682.30
3297370,"       (2005 UV6)",,Y,N,,0.5397,2.144,0.987,1.91,214.22,202.07,354.99,3.30,2453689.46
3297371,"       (2005 UW6)",,Y,Y,,0.7391,2.048,0.534,0.87,334.22,181.26,151.88,3.56,2460149.01
3297373,"       (2005 UF7)",,Y,N,,0.5875,2.486,1.025,0.92,209.95,197.68,357.84,3.95,2453683.11
3297374,"       (2005 UP64)",,Y,N,,0.5764,2.692,1.140,23.78,202.00,281.12,78.51,4.24,2460248.58
3297375,"       (2005 UQ64)",,Y,N,,0.3683,1.608,1.016,5.19,202.38,172.70,117.23,2.20,2460357.99
3297376,"       (2005 UR64)",,Y,N,,0.3745,1.698,1.062,4.66,33.68,42.47,188.63,2.33,2460985.14
3297377,"       (2005 US64)",,Y,N,,0.1447,1.141,0.976,37.15,36.21,310.83,39.32,1.31,2453626.87
3297378,"       (2005 UT64)",,Y,Y,,0.5212,1.821,0.872,10.51,161.55,327.45,222.33,2.77,2460943.83
3297379,"       (2005 UV64)",,Y,N,,0.1160,0.9589,0.848,5.42,215.76,313.50,315.62,1.07,2460642.77
3297380,"       (2005 UW64)",,Y,N,,0.4760,2.279,1.194,5.45,210.51,112.58,219.99,3.36,2461089.14
3297384,"       (2005 UO157)",,Y,N,,0.5983,2.812,1.130,3.64,309.53,167.71,346.42,4.49,2460665.51
3297382,"       (2005 VA)",,Y,N,,0.5686,2.476,1.068,1.83,217.53,169.15,314.55,3.88,2460780.18
3297386,"       (2005 VF)",,Y,N,,0.5067,2.055,1.014,4.93,213.93,214.83,351.15,3.10,2453703.96
3297388,"       (2005 VN)",,Y,N,,0.5548,2.086,0.929,10.80,219.13,142.37,115.49,3.24,2460247.37
3297627,"       (2005 VO)",,Y,N,,0.6628,2.425,0.818,0.53,207.19,251.60,349.88,4.03,2453717.29
3297389,"       (2005 VP)",,Y,N,,0.5928,2.356,0.960,5.50,222.96,133.98,9.98,3.75,2453641.86
3297391,"       (2005 VR)",,Y,N,,0.5220,1.928,0.921,34.95,49.93,270.93,61.33,2.93,2460433.97
3297392,"       (2005 VS)",,Y,N,,0.2877,1.376,0.980,10.14,227.94,149.49,279.93,1.77,2460731.67
3297632,"       (2005 VH1)",,Y,N,,0.6264,2.939,1.098,6.93,44.43,36.69,254.61,4.78,2461139.34
3297633,"       (2005 VJ1)",,Y,N,,0.5277,2.639,1.246,11.27,330.81,76.86,146.92,4.03,2459961.53
3297628,"       (2005 VK1)",,Y,N,,0.4269,0.7413,0.425,24.59,223.75,358.55,174.40,1.06,2453566.56
3297629,"       (2005 VL1)",,Y,N,,0.2246,0.8912,0.691,0.24,37.82,227.84,301.11,1.09,2460650.77
3297630,"       (2005 VM1)",,Y,N,,0.1950,1.477,1.189,30.46,45.75,342.37,13.22,1.76,2453658.44
3297631,"       (2005 VN1)",,Y,N,,0.3221,1.391,0.943,13.19,220.50,137.62,23.08,1.84,2453641.09
3297634,"       (2005 VY1)",,Y,N,,0.4100,1.671,0.986,6.61,44.96,18.41,264.77,2.36,2460809.21
3297635,"       (2005 VA2)",,Y,N,,0.3233,1.208,0.817,5.82,232.10,356.69,263.42,1.60,2460730.53
3299023,"       (2005 VT2)",,Y,N,,0.5647,2.324,1.012,6.15,200.37,155.12,135.08,3.64,2460114.83
3299469,"       (2005 VY3)",,Y,N,,0.3439,1.669,1.095,30.14,49.02,255.07,346.26,2.24,2460630.56
3299470,"       (2005 VZ3)",,Y,N,,0.4790,2.161,1.126,27.92,48.65,46.54,327.30,3.20,2460705.92
3299721,"       (2005 VN5)",,Y,N,,0.2326,0.9453,0.725,2.06,48.26,116.15,129.06,1.17,2460480.14
3299722,"       (2005 VO5)",,Y,Y,,0.5610,2.009,0.882,14.24,100.96,242.05,253.34,3.14,2460908.66
3299723,"       (2005 VS5)",,Y,N,,0.4640,1.963,1.052,18.17,38.77,302.19,22.35,2.87,2453621.15
3299814,"       (2005 VD7)",,Y,N,,0.5586,2.321,1.024,5.17,27.82,355.22,136.78,3.62,2460109.91
3299815,"       (2005 VE7)",,Y,N,,0.7177,2.331,0.658,7.53,287.09,14.94,136.17,4.00,2460108.97
3299816,"       (2005 VG7)",,Y,N,,0.5489,1.997,0.901,2.88,39.62,327.48,14.06,3.09,2453654.23
3299947,"       (2005 VR7)",,Y,Y,,0.2871,1.083,0.772,25.25,254.86,101.08,343.04,1.39,2460619.89
3299948,"       (2005 VT7)",,Y,N,,0.4484,1.741,0.960,6.79,33.96,345.63,95.91,2.52,2460376.93
3303320,"       (2005 VO118)",,Y,N,,0.5768,2.547,1.078,4.45,50.01,342.31,2.54,4.02,2453668.02
3300165,"       (2005 WA)",,Y,N,,0.2277,1.122,0.866,8.16,227.81,113.30,21.30,1.38,2460574.82
3302880,"       (2005 WC)",,Y,N,,0.4439,1.078,0.600,1.78,32.45,132.97,305.44,1.56,2453757.48
3303213,"       (2005 WD)",,Y,Y,,0.5607,2.308,1.014,26.17,227.65,161.05,150.54,3.60,2460064.99
3303215,"       (2005 WF)",,Y,N,,0.4214,1.778,1.028,21.34,58.14,356.74,1.44,2.53,2453692.03
3303217,"       (2005 WX)",,Y,N,,0.3766,1.598,0.996,4.40,241.91,180.54,129.73,2.20,2460334.59
3303223,"       (2005 WY)",,Y,N,,0.4756,1.789,0.938,0.57,235.83,222.98,309.90,2.64,2460722.09
3303219,"       (2005 WZ)",,Y,N,,0.5534,2.412,1.077,7.64,38.21,359.86,22.60,3.75,2460514.63
3303218,"       (2005 WA1)",,Y,Y,,0.5835,2.009,0.837,10.91,246.86,242.11,213.80,3.18,2461022.82
3303224,"       (2005 WY1)",,Y,N,,0.5783,2.314,0.976,13.90,51.34,33.23,354.14,3.65,2453718.43
3303309,"       (2005 WC2)",,Y,N,,0.5189,2.476,1.191,6.87,236.07,222.50,285.47,3.76,2460895.03
3304383,"       (2005 WM3)",,Y,N,,0.6203,2.673,1.015,1.23,240.05,190.35,117.36,4.33,2460080.08
3304561,"       (2005 WN3)",,Y,N,,0.7258,2.488,0.682,0.48,242.76,255.59,349.08,4.29,2453742.95
3304562,"       (2005 WO3)",,Y,N,,0.3478,1.555,1.014,22.65,64.20,312.28,24.15,2.10,2453653.99
3304563,"       (2005 WP3)",,Y,N,,0.5542,2.294,1.022,4.78,62.87,353.43,1.95,3.57,2453693.64
3304564,"       (2005 WQ3)",,Y,N,,0.6276,1.746,0.650,11.09,63.11,269.45,24.54,2.84,2453645.06
3304565,"       (2005 WR3)",,Y,N,,0.2941,1.297,0.916,34.25,65.97,265.71,62.07,1.68,2453609.46
3304566,"       (2005 WS3)",,Y,N,,0.5755,0.6716,0.285,23.07,69.38,176.10,308.67,1.06,2460629.16
3304648,"       (2005 WF4)",,Y,N,,0.2335,1.511,1.158,15.97,58.33,21.72,49.54,1.86,2460507.18
3304649,"       (2005 WG4)",,Y,N,,0.6066,2.467,0.971,10.41,63.66,309.31,11.73,3.96,2453657.39
3304650,"       (2005 WH4)",,Y,N,,0.4905,2.225,1.134,22.14,72.85,17.42,240.86,3.32,2461001.71
3304999,"       (2005 WR54)",,Y,N,,0.4079,1.943,1.150,14.80,73.37,326.22,5.21,2.74,2460586.19
3305000,"       (2005 WE55)",,Y,N,,0.3978,1.742,1.049,23.52,63.11,87.53,34.89,2.43,2460519.13
3305001,"       (2005 WF55)",,Y,N,,0.3248,1.501,1.013,2.26,244.74,182.13,98.05,1.99,2460417.62
3305002,"       (2005 WY55)",,Y,Y,,0.7188,2.492,0.701,7.27,247.95,286.43,272.00,4.28,2460951.80
3305003,"       (2005 WZ55)",,Y,N,,0.3906,1.721,1.049,8.50,249.45,165.42,137.25,2.39,2460286.13
3305029,"       (2005 WK56)",,Y,N,,0.3928,1.621,0.984,5.35,76.44,321.71,63.90,2.26,2460466.67
3305030,"       (2005 WF57)",,Y,N,,0.5841,2.639,1.097,10.94,60.08,307.18,149.99,4.18,2459948.28
3305031,"       (2005 WG57)",,Y,N,,0.4924,1.797,0.912,0.43,161.65,212.31,317.79,2.68,2460703.70
3305296,"       (2005 WP57)",,Y,N,,0.4102,1.858,1.096,10.56,252.37,183.76,163.24,2.62,2460180.98
3305298,"       (2005 XA)",,Y,N,,0.6656,2.531,0.846,5.36,67.23,48.30,220.50,4.22,2461170.45
3305485,"       (2005 XC)",,Y,N,,0.5625,2.282,0.998,3.66,215.66,189.73,174.76,3.57,2459989.39
3305500,"       (2005 XN)",,Y,N,,0.4182,1.758,1.023,21.16,71.89,335.95,9.53,2.49,2453685.95
3305962,"       (2005 XX)",,Y,N,,0.5903,2.314,0.948,1.15,239.93,223.26,352.99,3.68,2453733.52
3306399,"       (2005 XY)",,Y,N,,0.4118,2.157,1.269,39.63,279.45,81.22,35.62,3.05,2460486.01
3306215,"       (2005 XC1)",,Y,N,,0.5940,2.51,1.019,13.01,79.24,349.68,1.45,4.00,2453705.67
3306401,"       (2005 XK4)",,Y,N,,0.6050,1.353,0.534,8.62,250.63,69.63,39.37,2.17,2453646.67
3306402,"       (2005 XL4)",,Y,N,,0.5755,2.821,1.197,10.49,74.62,7.66,358.44,4.44,2453718.98
3306404,"       (2005 XN4)",,Y,N,,0.5811,1.878,0.787,58.05,70.67,93.52,88.32,2.97,2460369.92
3306405,"       (2005 XO4)",,Y,N,,0.5964,2.293,0.926,2.37,297.01,179.68,350.14,3.66,2453749.24
3306406,"       (2005 XW4)",,Y,N,,0.7119,1.041,0.300,18.39,73.07,145.53,211.75,1.78,2460760.23
3306407,"       (2005 XX4)",,Y,N,,0.4528,1.752,0.959,22.28,251.99,149.07,11.72,2.55,2453683.91
3306408,"       (2005 XY4)",,Y,N,,0.5983,1.056,0.424,1.91,163.06,143.44,190.63,1.69,2460787.08
3306658,"       (2005 XY7)",,Y,N,,0.5246,2.723,1.294,4.41,295.59,88.88,83.13,4.15,2460221.55
3306579,"       (2005 XZ7)",,Y,N,,0.3207,0.9686,0.658,32.70,75.70,238.63,86.04,1.28,2453629.29
3306580,"       (2005 XA8)",,Y,N,,0.4370,1.418,0.799,5.35,253.99,111.38,88.56,2.04,2460448.70
3306659,"       (2005 XN27)",,Y,N,,0.6341,2.405,0.880,0.30,215.58,169.50,10.14,3.93,2453675.12
3307058,"       (2005 XO66)",,Y,N,,0.4432,1.663,0.926,1.20,296.90,188.52,263.66,2.40,2460810.15
3307059,"       (2005 XP66)",,Y,N,,0.5808,2.799,1.173,2.92,214.89,274.41,358.40,4.42,2460608.09
3307228,"       (2005 XT77)",,Y,Y,,0.2665,0.8411,0.617,17.22,84.79,150.01,15.65,1.07,2460588.25
3307230,"       (2005 XW77)",,Y,N,,0.3556,1.615,1.041,16.44,268.71,100.14,104.16,2.19,2460383.51
3307231,"       (2005 XX77)",,Y,N,,0.3459,1.526,0.998,5.72,79.17,330.00,13.19,2.05,2460575.28
3308948,"       (2005 YC)",,Y,N,,0.6099,3.248,1.267,24.20,296.36,123.57,88.89,5.23,2460072.59
3308949,"       (2005 YD)",,Y,N,,0.4258,1.653,0.949,4.78,90.70,314.14,17.61,2.36,2453689.53
3308950,"       (2005 YK)",,Y,N,,0.3076,1.062,0.735,5.63,269.47,80.53,139.35,1.39,2460445.74
3309089,"       (2005 YY1)",,Y,N,,0.2522,1.164,0.871,8.34,84.04,279.26,53.57,1.46,2460532.23
3309090,"       (2005 YN3)",,Y,N,,0.3629,1.771,1.128,36.42,276.94,85.77,37.91,2.41,2460509.87
3309091,"       (2005 YO3)",,Y,N,,0.3732,0.7595,0.476,12.80,274.22,20.14,284.91,1.04,2460650.93
3309092,"       (2005 YR3)",,Y,N,,0.2733,0.8194,0.595,3.28,75.28,217.79,281.84,1.04,2460659.32
3309093,"       (2005 YU3)",,Y,Y,,0.8411,2.552,0.406,3.02,2.51,341.49,232.54,4.70,2461127.80
3309286,"       (2005 YS8)",,Y,Y,,0.5293,1.697,0.799,17.37,56.47,298.21,32.12,2.59,2453665.48
3309287,"       (2005 YT8)",,Y,N,,0.5860,2.551,1.056,10.92,282.79,166.44,226.21,4.05,2461153.72
3309288,"       (2005 YU8)",,Y,N,,0.5430,2.014,0.920,4.03,279.30,237.30,344.07,3.11,2453780.68
3309476,"       (2005 YA37)",,Y,N,,0.2276,1.28,0.988,2.24,93.05,88.81,288.70,1.57,2460705.24
3309693,"       (2005 YP55)",,Y,N,,0.4357,2.285,1.290,6.95,105.01,268.07,198.24,3.28,2461167.57
3309690,"       (2005 YT55)",,Y,N,,0.4613,2.25,1.212,2.31,141.32,11.97,183.62,3.29,2461204.57
3309827,"       (2005 YW93)",,Y,N,,0.5476,2.642,1.195,13.53,183.66,140.62,148.79,4.09,2459952.30
3309829,"       (2005 YL128)",,Y,N,,0.4473,1.355,0.749,18.45,280.80,309.33,252.74,1.96,2460772.16
3309831,"       (2005 YN128)",,Y,N,,0.4410,1.656,0.926,2.57,285.00,117.59,21.80,2.39,2453690.39
3309832,"       (2005 YO128)",,Y,N,,0.2967,0.821,0.577,15.59,281.71,328.42,324.80,1.06,2460627.07
3309856,"       (2005 YT128)",,Y,N,,0.5712,2.616,1.122,27.23,293.98,115.25,174.29,4.11,2459852.23
3309857,"       (2005 YU128)",,Y,N,,0.3223,0.7715,0.523,7.75,100.78,189.95,159.56,1.02,2453625.80
3310464,"       (2006 AN)",,Y,N,,0.2205,1.094,0.853,7.41,277.53,273.45,85.75,1.34,2460500.90
3311263,"       (2006 AX)",,Y,N,,0.1416,1.29,1.107,11.67,280.48,232.88,260.52,1.47,2460748.32
3311267,"       (2006 AV2)",,Y,N,,0.4799,2.408,1.252,6.02,304.17,184.43,3.63,3.56,2460586.75
3311675,"       (2006 AB3)",,Y,N,,0.4115,1.717,1.010,8.43,285.12,189.30,356.98,2.42,2453748.39
3311676,"       (2006 AC3)",,Y,N,,0.5742,2.348,1.000,3.06,108.74,322.67,9.10,3.70,2453712.27
3311863,"       (2006 AP3)",,Y,N,,0.3728,1.722,1.080,9.99,289.69,172.47,114.30,2.36,2460338.42
3311864,"       (2006 AQ3)",,Y,N,,0.6319,2.459,0.905,22.79,289.21,270.49,299.10,4.01,2460838.71
3311865,"       (2006 AR3)",,Y,Y,,0.6364,2.469,0.898,4.71,12.29,40.85,318.94,4.04,2460762.12
3311866,"       (2006 AS3)",,Y,N,,0.3293,1.337,0.897,13.41,289.29,245.36,324.01,1.78,2453799.95
3311867,"       (2006 AT3)",,Y,N,,0.5324,2.286,1.069,14.78,288.23,178.74,0.43,3.50,2453743.01
3311868,"       (2006 AU3)",,Y,N,,0.5620,2.271,0.995,1.42,114.66,0.11,177.69,3.55,2459983.39
3311958,"       (2006 AF4)",,Y,N,,0.5507,2.297,1.032,6.71,296.14,132.23,11.89,3.56,2453707.50
3311959,"       (2006 AG4)",,Y,N,,0.5217,2.554,1.222,5.63,107.29,340.23,224.84,3.89,2461160.31
3311960,"       (2006 AH4)",,Y,N,,0.4719,1.925,1.016,0.67,279.31,208.68,353.95,2.83,2453760.88
3311961,"       (2006 AJ4)",,Y,N,,0.1173,1.465,1.293,18.45,115.01,256.28,301.81,1.64,2460705.23
3311962,"       (2006 AK4)",,Y,N,,0.6303,2.652,0.980,8.53,298.22,115.20,136.30,4.32,2460003.11
3311963,"       (2006 AL4)",,Y,N,,0.5938,2.507,1.018,2.76,102.88,28.44,247.38,4.00,2461054.00
3311964,"       (2006 AM4)",,Y,Y,,0.6493,0.9822,0.344,4.15,123.32,139.65,16.90,1.62,2460583.81
3311965,"       (2006 AN4)",,Y,N,,0.4725,2.005,1.058,9.57,119.54,53.51,196.42,2.95,2461071.81
3312034,"       (2006 AL8)",,Y,N,,0.8878,3.333,0.374,35.86,311.93,65.93,37.07,6.29,2460371.65
3312035,"       (2006 AM8)",,Y,N,,0.7951,1.871,0.383,10.17,57.09,188.56,91.46,3.36,2460363.08
3312036,"       (2006 AN8)",,Y,N,,0.2260,1.496,1.158,3.71,303.00,173.73,356.15,1.83,2453752.64
3312420,"       (2006 AW44)",,Y,N,,0.5684,2.475,1.068,8.71,108.53,1.18,285.22,3.88,2460895.97
3312421,"       (2006 AX44)",,Y,N,,0.3015,1.577,1.102,2.29,111.09,22.71,157.55,2.05,2460283.89
3313157,"       (2006 BA)",,Y,N,,0.2179,1.121,0.876,3.55,298.44,250.84,240.55,1.36,2460744.25
3313180,"       (2006 BC)",,Y,N,,0.8276,1.406,0.242,18.11,320.67,281.59,59.10,2.57,2460500.52
3313220,"       (2006 BF)",,Y,N,,0.3910,1.472,0.896,5.01,101.89,322.09,26.28,2.05,2453710.87
3313555,"       (2006 BO6)",,Y,N,,0.6476,2.868,1.011,9.47,294.69,152.76,309.94,4.73,2460847.21
3313556,"       (2006 BP6)",,Y,N,,0.5970,2.392,0.964,18.73,105.69,90.16,1.20,3.82,2460595.98
3313558,"       (2006 BO7)",,Y,N,,0.4034,1.436,0.857,0.34,294.29,248.50,293.46,2.02,2460716.70
3313559,"       (2006 BP7)",,Y,N,,0.5845,2.33,0.968,4.81,327.40,109.66,11.56,3.69,2453720.76
3313560,"       (2006 BQ7)",,Y,N,,0.2572,1.347,1.000,4.97,302.14,155.06,15.69,1.69,2453734.62
3313729,"       (2006 BU7)",,Y,N,,0.1078,1.176,1.049,8.24,121.78,348.59,261.79,1.30,2460727.54
3313730,"       (2006 BW7)",,Y,N,,0.4099,1.479,0.872,1.37,305.49,116.95,26.98,2.08,2453711.28
3313726,"       (2006 BX7)",,Y,N,,0.2821,1.14,0.818,4.90,313.24,77.61,204.33,1.46,2460792.63
3313731,"       (2006 BY7)",,Y,N,,0.4546,1.874,1.022,3.17,302.82,162.22,6.62,2.73,2453742.26
3313732,"       (2006 BA8)",,Y,N,,0.3688,1.838,1.160,9.29,305.03,177.31,2.99,2.52,2453755.94
3313734,"       (2006 BB8)",,Y,N,,0.4408,1.639,0.916,7.34,121.60,312.95,20.95,2.36,2453717.92
3313733,"       (2006 BC8)",,Y,N,,0.4315,1.227,0.698,6.89,303.26,91.27,323.78,1.76,2460650.45
3313735,"       (2006 BL8)",,Y,N,,0.2982,1.122,0.788,12.23,121.28,92.23,305.26,1.46,2453827.53
3313736,"       (2006 BM8)",,Y,N,,0.5305,1.543,0.724,5.20,121.64,282.07,306.84,2.36,2460703.85
3313738,"       (2006 BY8)",,Y,N,,0.6757,2.469,0.801,2.68,301.28,121.84,10.68,4.14,2453719.46
3313739,"       (2006 BA9)",,Y,N,,0.3661,0.9124,0.578,8.32,305.83,25.64,306.38,1.25,2460647.92
3313737,"       (2006 BB9)",,Y,N,,0.6728,2.683,0.878,6.70,302.35,132.29,8.87,4.49,2453723.97
3313847,"       (2006 BN26)",,Y,N,,0.5094,1.997,0.980,1.58,178.58,266.41,12.85,3.01,2453726.69
3313972,"       (2006 BX26)",,Y,N,,0.4852,2.227,1.147,6.77,121.99,326.18,12.69,3.31,2453720.69
3313974,"       (2006 BV39)",,Y,N,,0.2708,1.145,0.835,0.74,127.48,74.74,55.59,1.45,2460531.43
3313975,"       (2006 BW39)",,Y,N,,0.5367,1.977,0.916,5.80,308.11,227.10,347.19,3.04,2453799.64
3313976,"       (2006 BX39)",,Y,Y,,0.6375,1.903,0.690,14.35,140.43,79.12,339.81,3.12,2453822.29
3314044,"       (2006 BD55)",,Y,N,,0.3563,1.396,0.899,12.85,122.19,286.37,40.50,1.89,2453695.71
3314045,"       (2006 BE55)",,Y,Y,,0.4246,1.195,0.688,2.40,125.25,126.42,45.36,1.70,2460540.35
3314046,"       (2006 BF55)",,Y,N,,0.3936,1.699,1.030,3.36,306.56,172.29,167.22,2.37,2460224.75
3314048,"       (2006 BJ55)",,Y,N,,0.1283,1.028,0.896,5.91,307.41,288.87,252.52,1.16,2460714.22
3314049,"       (2006 BL55)",,Y,N,,0.3104,1.458,1.005,3.88,130.84,25.06,348.22,1.91,2453785.53
3314050,"       (2006 BM55)",,Y,N,,0.7437,2.586,0.663,1.98,313.79,258.01,348.40,4.51,2453814.42
3314052,"       (2006 BO55)",,Y,N,,0.2516,1.5,1.123,24.44,288.46,254.00,16.16,1.88,2460570.37
3314053,"       (2006 BF56)",,Y,N,,0.7991,2.339,0.470,0.96,125.28,102.60,64.89,4.21,2460365.03
3314201,"       (2006 BR98)",,Y,N,,0.1623,1.198,1.003,10.02,129.78,7.40,97.50,1.39,2460470.84
3314251,"       (2006 BF99)",,Y,N,,0.3791,1.267,0.787,42.03,307.17,85.68,51.16,1.75,2453690.44
3314252,"       (2006 BG99)",,Y,N,,0.2869,1.413,1.008,4.69,131.46,330.04,17.28,1.82,2453737.04
3314253,"       (2006 BH99)",,Y,N,,0.6013,1.651,0.658,4.03,130.60,84.48,271.98,2.64,2460790.02
3314405,"       (2006 BX139)",,Y,N,,0.3783,1.958,1.217,5.66,112.11,34.45,297.38,2.70,2460774.57
3314788,"       (2006 BP147)",,Y,N,,0.2406,1.287,0.978,5.60,310.81,123.06,36.26,1.60,2453712.76
3315004,"       (2006 BZ147)",,Y,N,,0.0987,1.023,0.922,1.41,139.83,94.87,292.00,1.12,2460671.94
3315645,"       (2006 CD)",,Y,N,,0.4574,2.013,1.092,9.09,104.81,302.97,24.75,2.93,2453696.76
3315647,"       (2006 CF)",,Y,Y,,0.6793,2.295,0.736,4.66,111.81,268.90,174.79,3.85,2459984.08
